,park,beauty,cafe,deliver,equip,food,hospital,manage,pharmacy,play,restaurant,sell,cluster,lat,lng
0,0.3,0.26315789473684215,0.0,0.4285714285714285,0.12,0.0,0.2173913043478261,0.08695652173913043,0.24444444444444444,0.0,0.0,0.18604651162790697,0,37.493239,126.859507
1,0.3,0.2368421052631579,0.0,0.14285714285714285,0.03999999999999998,0.0,0.30434782608695654,0.08695652173913043,0.24444444444444444,0.0,0.0,0.1627906976744186,19,37.493239,126.864507
2,0.3,0.10526315789473685,0.0,0.14285714285714285,0.0,0.08064516129032259,0.1739130434782609,0.043478260869565216,0.11111111111111112,0.0,0.0,0.05813953488372092,2,37.493239,126.869507
3,0.1,0.02631578947368421,0.0,0.14285714285714285,0.03999999999999998,0.09677419354838711,0.08695652173913043,0.0,0.04444444444444445,0.0,0.0,0.0813953488372093,15,37.493239,126.874507
4,0.1,0.13157894736842107,0.0,0.14285714285714285,0.08,0.14516129032258066,0.4347826086956522,0.043478260869565216,0.11111111111111112,0.0,0.0,0.1511627906976744,19,37.493239,126.879507
5,0.0,0.2105263157894737,0.0,0.14285714285714285,0.12,0.12903225806451613,0.4347826086956522,0.08695652173913043,0.24444444444444444,0.0,0.0,0.18604651162790697,19,37.493239,126.884507
6,0.0,0.2368421052631579,0.0,0.2857142857142857,0.16,0.14516129032258066,0.4782608695652174,0.13043478260869565,0.3111111111111111,0.0,0.02702702702702703,0.2209302325581395,0,37.493239,126.889507
7,0.0,0.15789473684210525,0.0,0.14285714285714285,0.12,0.1935483870967742,0.13043478260869568,0.08695652173913043,0.3111111111111111,0.0,0.02702702702702703,0.17441860465116277,19,37.493239,126.894507
8,0.1,0.1842105263157895,0.0,0.14285714285714285,0.08,0.1774193548387097,0.2173913043478261,0.13043478260869565,0.4222222222222222,0.33333333333333337,0.02702702702702703,0.17441860465116277,10,37.493239,126.899507
9,0.1,0.15789473684210525,0.0,0.2857142857142857,0.08,0.08064516129032259,0.2173913043478261,0.13043478260869565,0.35555555555555557,0.33333333333333337,0.08108108108108109,0.18604651162790697,10,37.493239,126.904507
10,0.1,0.2368421052631579,0.0,0.14285714285714285,0.12,0.09677419354838711,0.13043478260869568,0.21739130434782608,0.3333333333333333,0.33333333333333337,0.08108108108108109,0.20930232558139533,10,37.493239,126.909507
11,0.1,0.34210526315789475,0.0,0.14285714285714285,0.2,0.1774193548387097,0.1739130434782609,0.2608695652173913,0.35555555555555557,0.6666666666666666,0.13513513513513514,0.2906976744186046,9,37.493239,126.914507
12,0.2,0.5526315789473685,0.0,0.4285714285714285,0.28,0.20967741935483872,0.30434782608695654,0.4347826086956521,0.28888888888888886,0.6666666666666666,0.13513513513513514,0.4302325581395348,1,37.493239,126.919507
13,0.3,0.4473684210526316,0.0,0.2857142857142857,0.16,0.1935483870967742,0.26086956521739135,0.30434782608695654,0.4,0.6666666666666666,0.13513513513513514,0.34883720930232553,1,37.493239,126.924507
14,0.3,0.4736842105263158,0.0,0.5714285714285714,0.2,0.1935483870967742,0.26086956521739135,0.30434782608695654,0.4222222222222222,0.6666666666666666,0.13513513513513514,0.37209302325581395,1,37.493239,126.929507
15,0.3,0.39473684210526316,0.0,0.5714285714285714,0.16,0.09677419354838711,0.1739130434782609,0.30434782608695654,0.4222222222222222,0.6666666666666666,0.13513513513513514,0.40697674418604646,1,37.493239,126.934507
